Gender,Previously_Insured,Vehicle_Age,Vehicle_Damage,Policy_Sales_Channel,Vintage,Age_Group,Annual_Premium_Treated,Region_Category,Response
1,0,0,1,124.0,183,0,37180.0,0,1
1,0,0,1,156.0,40,0,2630.0,0,1
1,0,2,1,124.0,109,0,2630.0,2,1
1,0,0,1,26.0,105,0,61800.375,0,1
0,0,0,1,30.0,120,0,28584.0,0,1
1,0,0,1,26.0,49,0,27976.0,0,1
1,1,1,0,26.0,169,2,30457.0,0,0
0,0,0,1,26.0,154,0,19632.0,2,1
1,0,2,1,26.0,144,1,42147.0,2,1
0,0,1,1,160.0,192,2,31382.0,2,0
0,0,0,1,154.0,100,0,24580.0,0,1
1,0,0,1,26.0,111,0,27541.0,2,0
1,0,0,1,124.0,225,0,31849.0,0,1
1,1,1,0,152.0,232,2,28852.0,1,0
0,0,1,0,152.0,220,2,25574.0,2,0
1,1,1,0,152.0,25,2,26596.0,0,0
1,0,0,1,26.0,90,0,61800.375,0,1
1,0,0,1,156.0,71,0,28846.0,0,0
1,0,0,1,124.0,26,0,27197.0,0,1
0,1,1,0,152.0,26,2,29449.0,0,0
1,0,0,1,122.0,82,0,32726.0,0,1
0,1,1,0,152.0,144,2,26358.0,1,0
1,1,1,0,152.0,93,2,31408.0,2,0
1,0,0,1,26.0,251,0,24043.0,0,1
0,0,0,1,26.0,87,0,38374.0,0,1
1,1,1,0,152.0,32,2,27053.0,0,0
1,1,1,0,152.0,118,2,29438.0,2,0
1,0,0,0,156.0,261,2,24967.0,1,0
1,0,0,1,26.0,28,0,37158.0,0,1
0,0,0,1,157.0,251,0,2630.0,0,1
1,0,1,1,152.0,96,0,30578.0,1,0
0,0,0,1,7.0,93,0,42825.0,0,1
0,0,0,1,124.0,164,0,48250.0,0,1
0,0,1,1,160.0,159,2,25216.0,2,0
1,0,0,1,124.0,126,0,50521.0,0,1
1,0,0,1,154.0,206,0,31744.0,0,1
0,0,0,1,13.0,132,1,30890.0,0,0
0,1,1,0,152.0,114,2,28648.0,2,0
1,0,0,0,124.0,288,0,37052.0,2,1
1,0,1,1,152.0,29,2,26669.0,0,0
1,0,0,1,124.0,295,0,31753.0,2,1
0,0,0,1,124.0,82,0,36533.0,0,1
0,0,0,1,26.0,146,0,32358.0,0,1
1,0,0,1,26.0,160,0,40565.0,2,1
0,1,1,0,152.0,283,2,28646.0,0,0
0,0,0,1,122.0,104,0,34304.0,0,1
0,1,1,0,152.0,37,2,27393.0,2,0
0,1,1,0,160.0,42,2,25281.0,1,0
1,0,0,1,26.0,183,0,38692.0,0,1
1,0,2,1,26.0,114,0,36569.0,0,1
1,0,0,1,26.0,31,0,30914.0,0,1
1,0,0,1,26.0,55,0,37766.0,2,1
1,0,1,1,158.0,258,2,2630.0,0,1
0,1,1,0,152.0,122,2,28824.0,0,0
0,1,1,0,152.0,43,2,29447.0,0,0
1,1,1,0,152.0,63,2,27369.0,0,0
0,0,1,1,152.0,197,2,28337.0,0,0
1,0,0,1,124.0,116,0,23656.0,2,1
0,0,1,1,156.0,20,0,32139.0,0,0
0,0,0,1,154.0,164,0,40410.0,0,1
1,1,1,0,152.0,26,2,26573.0,2,0
0,1,1,0,152.0,174,2,30607.0,0,0
1,0,1,1,152.0,11,0,2630.0,2,1
0,1,1,0,152.0,267,2,28018.0,0,0
1,0,0,1,26.0,145,0,58969.0,0,1
0,0,0,1,157.0,64,0,24084.0,0,1
1,0,0,1,26.0,103,0,2630.0,0,1
1,0,0,1,163.0,118,2,30967.0,0,0
1,0,0,1,26.0,50,0,27920.0,0,1
1,1,1,0,152.0,186,2,28867.0,0,0
1,0,1,1,152.0,248,2,61800.375,0,1
1,0,0,1,154.0,214,0,38448.0,0,1
0,0,0,1,26.0,160,0,42260.0,0,1
0,0,0,1,122.0,135,0,42781.0,0,1
1,1,1,0,152.0,270,2,25353.0,1,0
0,1,1,0,152.0,99,2,30847.0,0,0
1,0,0,1,26.0,243,0,27099.0,0,0
1,1,0,0,26.0,108,0,25894.0,2,0
1,0,1,0,151.0,187,2,25918.0,1,0
1,0,0,1,124.0,72,0,25138.0,2,1
1,0,1,1,154.0,85,2,2630.0,0,1
1,0,0,1,124.0,195,0,31759.0,0,0
0,0,0,1,131.0,36,0,2630.0,2,1
1,0,0,1,156.0,146,2,27118.0,0,0
1,1,1,0,152.0,282,0,30932.0,0,0
1,1,1,0,26.0,174,2,29583.0,2,0
1,0,0,1,26.0,88,0,40208.0,0,1
0,0,0,1,124.0,157,0,39861.0,0,1
1,0,0,1,157.0,11,0,2630.0,0,1
0,0,2,1,26.0,269,0,42244.0,0,1
0,1,1,0,152.0,174,2,30512.0,2,0
0,1,1,0,152.0,45,2,26531.0,0,0
0,0,0,1,124.0,167,0,44627.0,0,1
1,0,0,1,124.0,103,0,36075.0,0,1
1,0,2,1,26.0,232,0,35209.0,0,1
1,0,0,1,26.0,71,0,43256.0,0,1
0,0,0,1,124.0,67,0,22785.0,1,1
0,0,0,1,124.0,13,0,34122.0,0,1
1,0,0,1,61.0,112,1,32915.0,0,0
1,1,1,0,152.0,159,2,29495.0,0,0
0,0,1,1,124.0,52,2,35132.0,0,1
1,0,0,1,124.0,30,2,31262.0,0,0
1,1,1,0,152.0,211,2,26648.0,0,0
1,0,0,1,124.0,168,0,37962.0,0,1
1,0,1,1,156.0,208,2,38183.0,0,1
1,0,0,1,124.0,133,0,2630.0,0,1
1,0,0,1,26.0,93,0,49969.0,0,1
1,0,2,1,124.0,289,0,25952.0,0,1
1,0,0,1,124.0,32,0,2630.0,0,1
1,0,0,1,124.0,27,0,2630.0,0,1
0,0,0,1,157.0,160,0,25648.0,0,0
0,0,0,1,26.0,69,0,36364.0,0,1
1,0,0,1,26.0,79,0,40042.0,0,1
1,0,2,1,26.0,160,0,44428.0,0,1
0,1,1,0,152.0,244,2,27224.0,2,0
1,0,0,1,15.0,280,1,2630.0,2,1
0,0,0,0,152.0,130,0,31537.0,0,0
1,0,0,1,147.0,282,0,34877.0,0,1
1,1,0,1,124.0,82,0,26162.0,0,0
0,0,0,1,124.0,280,0,29779.0,0,1
0,1,1,0,152.0,34,2,26160.0,2,0
1,0,0,1,119.0,69,1,24302.0,0,1
0,0,0,1,26.0,233,0,61800.375,0,1
1,0,1,1,160.0,260,2,31261.0,2,0
1,0,1,1,160.0,33,2,18878.0,1,1
1,0,1,1,152.0,50,2,27213.0,1,1
0,1,1,0,152.0,208,2,29764.0,0,0
0,0,1,1,122.0,263,2,31898.0,0,1
1,0,0,1,124.0,94,0,2630.0,0,1
0,1,1,0,152.0,118,2,31347.0,0,0
1,1,0,0,152.0,173,0,30885.0,0,0
1,0,0,1,3.0,71,0,36015.0,0,1
1,0,0,1,157.0,194,2,2630.0,2,1
0,0,1,1,152.0,162,2,28231.0,2,0
1,0,0,1,158.0,178,1,41401.0,0,1
0,1,1,0,152.0,273,2,32353.0,0,0
0,1,0,0,152.0,92,0,29962.0,0,0
0,0,1,0,152.0,15,2,28653.0,2,0
1,1,0,0,61.0,258,0,31975.0,0,0
1,0,0,1,156.0,65,0,32888.0,0,0
0,1,1,0,152.0,146,2,25112.0,0,0
0,0,2,1,163.0,148,1,26220.0,2,1
0,0,0,1,26.0,188,0,47479.0,0,1
0,0,0,1,55.0,231,0,53073.0,0,1
1,0,0,1,124.0,90,0,2630.0,0,1
1,0,0,1,124.0,68,0,44326.0,0,1
0,1,1,0,152.0,29,0,27646.0,0,0
1,0,0,1,124.0,16,0,42045.0,0,1
1,1,1,0,152.0,114,2,27100.0,2,0
1,1,1,0,152.0,163,2,26374.0,2,0
1,0,0,1,157.0,125,1,2630.0,0,1
0,1,1,0,152.0,151,2,25243.0,2,0
1,0,0,1,26.0,74,0,61800.375,0,1
0,1,1,0,152.0,266,2,32473.0,0,0
0,1,0,0,26.0,296,0,25945.0,0,0
1,1,1,0,152.0,160,2,27192.0,2,0
0,1,1,0,152.0,45,2,26786.0,0,0
0,1,0,0,19.0,271,0,27152.0,0,0
0,1,1,0,152.0,284,2,27508.0,0,0
1,0,0,1,26.0,191,0,35594.0,2,1
0,1,1,0,152.0,124,2,32137.0,0,0
0,1,1,0,152.0,64,2,26327.0,2,0
0,0,0,1,26.0,243,0,31881.0,2,1
1,0,0,1,124.0,178,0,29056.0,0,1
0,0,2,1,26.0,40,1,26169.0,0,1
0,1,0,0,152.0,109,0,30888.0,0,0
0,0,0,0,122.0,52,1,27975.0,1,0
0,1,1,0,152.0,263,2,28388.0,0,0
0,1,1,0,152.0,283,2,25158.0,0,0
1,1,1,0,152.0,110,2,29725.0,0,0
0,0,0,1,122.0,261,0,60754.0,0,1
0,0,1,1,160.0,130,2,29332.0,0,0
1,0,0,0,156.0,11,0,27334.0,0,0
1,0,0,1,124.0,13,0,29931.0,0,1
1,1,1,0,152.0,119,0,32190.0,0,0
0,0,1,1,152.0,264,2,36960.0,0,1
1,0,0,1,124.0,272,1,54710.0,0,1
0,1,1,0,152.0,139,2,29951.0,0,0
0,0,0,1,156.0,199,0,32687.0,0,1
0,1,1,0,160.0,19,2,32411.0,2,0
1,0,0,1,124.0,32,0,24767.0,0,1
1,1,1,0,152.0,13,2,26043.0,0,0
1,0,0,1,26.0,252,0,45283.0,0,1
0,1,1,0,152.0,138,2,28177.0,0,0
1,0,2,1,26.0,266,0,61800.375,0,1
0,1,0,0,26.0,169,0,32222.0,0,0
0,0,0,1,26.0,254,0,50316.0,0,1
1,0,0,1,26.0,43,0,32256.0,0,0
0,1,1,0,152.0,119,2,25449.0,2,0
1,0,0,1,154.0,39,0,33403.0,2,1
1,0,2,1,15.0,290,1,2630.0,2,1
0,1,1,0,26.0,299,2,26867.0,0,0
0,0,0,1,26.0,198,0,2630.0,2,1
0,0,1,1,152.0,171,2,28334.0,2,0
0,0,1,1,152.0,231,2,30791.0,0,0
1,0,0,1,122.0,291,0,57053.0,0,1
0,0,0,1,156.0,140,0,2630.0,0,1
0,0,2,1,26.0,253,0,51156.0,0,1
1,0,2,1,26.0,293,1,61800.375,0,1
1,0,0,1,16.0,145,0,30828.0,2,0
1,1,1,0,152.0,124,2,27908.0,0,0
1,0,0,1,163.0,203,0,39438.0,1,1
1,1,1,0,152.0,220,2,28828.0,2,0
1,1,0,0,25.0,157,0,25389.0,0,0
0,0,0,1,124.0,62,0,31694.0,2,0
0,0,0,1,26.0,222,0,27830.0,2,0
0,1,1,0,152.0,25,2,27916.0,0,0
0,1,1,0,152.0,220,2,27645.0,0,0
1,0,0,1,26.0,272,0,38787.0,0,1
1,1,1,0,152.0,46,2,28140.0,0,0
0,0,1,1,158.0,36,2,2630.0,0,1
1,0,0,1,26.0,33,0,2630.0,2,1
1,0,2,1,26.0,224,0,51545.0,0,1
1,1,1,0,152.0,259,2,27089.0,0,0
1,0,0,1,124.0,117,0,29169.0,2,1
0,1,1,0,152.0,120,2,26310.0,2,0
1,0,1,1,160.0,131,2,32043.0,0,0
0,1,1,0,152.0,67,0,30971.0,0,0
1,0,0,1,26.0,123,0,43403.0,0,1
1,1,1,0,160.0,47,2,28774.0,0,0
0,1,0,0,13.0,224,0,27235.0,0,0
0,0,0,1,156.0,217,1,2630.0,0,1
0,1,1,0,152.0,270,2,32336.0,0,0
0,1,0,0,152.0,169,0,31834.0,0,0
0,1,1,0,152.0,148,0,30761.0,0,0
1,1,0,0,124.0,203,0,26066.0,0,0
1,0,0,1,26.0,182,0,37726.0,0,1
1,0,1,1,152.0,139,2,44800.0,0,1
0,1,1,0,152.0,188,2,25504.0,0,0
0,1,1,0,152.0,205,2,25899.0,0,0
0,1,1,0,152.0,164,2,28832.0,0,0
1,1,1,0,152.0,78,2,29736.0,2,0
1,1,1,0,152.0,114,2,25440.0,0,0
0,1,1,0,152.0,195,2,27618.0,2,0
0,1,1,0,152.0,114,2,29298.0,0,0
0,1,1,0,152.0,152,2,27242.0,2,0
0,1,1,0,152.0,292,2,25683.0,2,0
1,0,0,1,26.0,75,0,49181.0,0,1
0,1,1,0,152.0,76,0,25707.0,0,0
1,1,1,0,152.0,111,2,25732.0,0,0
1,1,0,0,26.0,69,1,31884.0,0,0
1,0,0,1,124.0,118,0,40519.0,2,1
1,0,0,1,124.0,217,0,30901.0,1,0
0,0,0,1,124.0,84,0,29726.0,0,0
1,1,1,0,152.0,126,2,27837.0,2,0
1,0,0,1,26.0,174,0,31616.0,0,1
0,0,0,1,157.0,50,0,2630.0,0,1
1,0,0,1,55.0,244,0,29977.0,0,0
0,0,0,1,124.0,56,0,33985.0,0,1
1,0,1,1,152.0,297,2,29525.0,2,1
0,0,0,1,26.0,163,1,43409.0,2,1
1,1,1,0,160.0,197,2,31657.0,0,0
1,0,1,1,152.0,35,2,31453.0,2,0
0,0,1,1,124.0,207,0,40724.0,0,1
1,1,1,0,152.0,120,2,25383.0,0,0
1,0,0,0,157.0,44,0,2630.0,0,1
0,1,1,0,160.0,119,2,25191.0,2,0
1,0,0,1,26.0,204,0,32355.0,2,0
0,1,1,0,152.0,295,2,30062.0,2,0
0,0,0,1,124.0,11,0,26701.0,0,1
0,0,2,1,25.0,200,0,47506.0,0,1
1,0,0,1,124.0,119,0,26225.0,0,1
0,0,0,1,26.0,171,0,32169.0,2,1
1,0,1,1,152.0,91,2,25343.0,2,0
1,1,1,0,152.0,173,2,28304.0,2,0
0,1,1,0,152.0,70,2,27325.0,2,0
1,0,0,1,26.0,15,0,34769.0,0,1
0,0,1,1,152.0,35,2,32794.0,2,0
0,0,0,1,26.0,220,0,32521.0,0,1
1,0,0,1,124.0,196,0,47562.0,0,1
1,1,1,0,152.0,187,2,26144.0,0,0
0,1,1,0,152.0,13,2,27989.0,0,0
0,1,1,0,152.0,227,2,29621.0,0,0
1,0,0,1,124.0,298,0,29021.0,0,1
0,1,1,0,160.0,93,2,25453.0,0,0
1,0,0,1,124.0,113,0,2630.0,2,1
0,0,0,1,26.0,150,0,2630.0,0,1
0,0,1,1,152.0,50,2,25201.0,2,1
1,0,0,1,26.0,225,0,37333.0,0,1
0,0,0,1,152.0,193,0,29245.0,0,0
1,0,2,1,124.0,207,0,24210.0,0,1
1,0,1,0,152.0,110,2,30642.0,2,0
0,0,0,1,26.0,59,0,41496.0,2,1
1,1,1,0,152.0,262,2,26141.0,2,0
0,0,0,1,124.0,93,0,2630.0,0,1
0,1,1,0,152.0,202,2,29985.0,2,0
0,0,0,0,140.0,225,0,27290.0,0,0
0,0,0,1,124.0,10,0,52964.0,0,1
0,1,0,0,152.0,261,0,28515.0,2,0
1,1,1,0,152.0,242,2,31061.0,1,0
0,0,1,1,26.0,120,0,42626.0,0,1
1,0,0,1,26.0,23,0,32988.0,0,1
1,0,0,1,26.0,12,0,41948.0,0,1
1,0,1,0,152.0,160,2,26910.0,0,0
0,0,0,1,26.0,263,0,39999.0,0,1
1,0,2,1,26.0,18,0,50544.0,0,1
1,0,1,1,160.0,14,2,27996.0,2,0
0,0,0,1,26.0,111,0,38050.0,2,1
0,0,1,1,152.0,198,2,26944.0,0,0
1,0,0,1,122.0,65,0,27294.0,2,1
0,0,0,1,26.0,132,0,33254.0,1,1
1,1,1,0,152.0,188,2,30056.0,0,0
1,0,0,1,124.0,230,0,25673.0,0,1
0,0,0,1,124.0,263,0,30745.0,2,1
0,0,0,1,122.0,44,2,56440.0,0,1
1,0,1,1,152.0,41,0,18998.0,2,1
1,1,1,0,152.0,290,2,28860.0,0,0
1,0,1,1,152.0,135,2,2630.0,0,1
0,0,0,1,124.0,133,0,22517.0,2,1
0,0,1,1,152.0,13,2,29397.0,2,0
0,0,1,0,152.0,24,2,29093.0,2,0
1,0,0,1,26.0,238,0,29194.0,0,1
0,0,0,0,12.0,128,0,31255.0,0,0
1,1,1,0,152.0,191,2,29519.0,0,0
1,0,0,1,26.0,205,0,34754.0,2,1
0,1,1,0,152.0,59,2,27695.0,0,0
0,0,0,1,26.0,194,0,31763.0,0,1
0,0,0,1,26.0,236,0,38793.0,0,1
1,0,0,1,26.0,29,0,34797.0,2,1
1,0,0,1,124.0,120,2,21406.0,0,1
0,0,0,1,124.0,148,0,37343.0,0,1
1,0,0,1,124.0,120,0,46059.0,0,1
0,1,1,0,152.0,136,2,30121.0,2,0
0,0,1,1,152.0,87,2,28381.0,2,0
1,0,0,1,26.0,88,0,61800.375,0,1
0,0,0,1,26.0,25,0,39317.0,0,1
1,1,1,0,152.0,218,2,28519.0,2,0
0,0,0,1,26.0,175,0,45860.0,0,1
1,0,2,1,124.0,289,0,27484.0,0,1
1,0,0,1,124.0,138,0,26951.0,0,1
0,0,2,1,124.0,58,0,31346.0,0,1
0,1,1,0,152.0,157,2,27589.0,0,0
1,1,1,0,152.0,168,2,30459.0,0,0
0,0,0,1,122.0,103,0,26162.0,0,0
0,0,1,0,152.0,76,2,32799.0,1,0
1,0,2,1,26.0,191,0,36506.0,0,1
1,1,0,0,26.0,112,1,26705.0,0,0
1,0,2,1,124.0,161,0,33998.0,0,1
0,1,1,0,152.0,212,2,30232.0,0,0
1,1,0,0,152.0,220,0,29761.0,0,0
1,0,0,1,124.0,248,0,27255.0,0,0
1,0,0,1,122.0,95,0,46416.0,0,1
0,1,1,0,152.0,109,2,31545.0,0,0
1,1,1,0,152.0,280,2,26637.0,0,0
1,0,0,1,124.0,252,0,20930.0,0,1
0,0,1,0,152.0,134,2,25299.0,2,0
0,0,0,1,26.0,242,0,38368.0,0,1
0,0,1,1,160.0,265,2,31927.0,2,0
1,0,0,1,26.0,69,0,41840.0,0,1
1,0,1,1,160.0,224,2,2630.0,2,1
0,1,1,0,152.0,10,2,28049.0,1,0
1,0,0,1,26.0,129,0,21125.0,2,1
1,0,1,1,124.0,89,0,21224.0,0,1
1,0,0,1,163.0,40,0,26158.0,0,0
0,0,1,1,160.0,17,2,26877.0,0,0
1,0,0,1,157.0,289,2,23961.0,2,1
0,0,1,1,152.0,268,2,28243.0,0,0
0,1,1,0,152.0,55,2,28697.0,0,0
0,0,0,1,154.0,176,0,2630.0,2,1
1,0,0,1,156.0,172,0,2630.0,2,1
0,1,1,0,152.0,118,2,27988.0,2,0
0,1,1,0,152.0,190,0,31322.0,0,0
1,1,1,0,152.0,57,2,26716.0,2,0
1,1,1,0,160.0,207,2,28647.0,2,0
0,0,0,1,26.0,259,0,27352.0,2,1
1,0,0,1,124.0,21,1,2630.0,2,1
1,0,0,1,124.0,163,0,38009.0,0,1
1,1,0,0,124.0,146,0,29697.0,2,0
1,0,0,1,124.0,285,0,43542.0,0,1
0,1,1,0,152.0,259,2,26001.0,0,0
1,0,1,1,160.0,246,2,27012.0,2,0
0,1,1,0,152.0,252,2,27583.0,0,0
1,1,1,0,152.0,265,2,25663.0,0,0
1,0,1,1,124.0,173,0,41336.0,0,1
0,0,0,1,26.0,55,0,44614.0,0,1
1,1,1,0,152.0,222,2,25766.0,0,0
0,0,0,1,26.0,55,0,37532.0,0,1
0,0,0,1,157.0,93,0,29836.0,0,1
0,0,0,1,26.0,176,0,29416.0,0,1
0,0,2,1,26.0,123,0,31703.0,0,1
1,0,1,0,152.0,259,2,33826.0,0,1
1,1,1,0,152.0,162,2,29463.0,0,0
1,0,0,1,154.0,40,0,30026.0,0,0
0,0,0,1,124.0,220,0,46541.0,0,1
1,0,0,1,124.0,249,0,29238.0,0,1
1,0,0,1,156.0,118,0,2630.0,0,1
1,1,1,0,152.0,187,2,28490.0,0,0
0,0,0,1,26.0,254,0,35946.0,2,1
1,0,0,1,163.0,42,0,26493.0,2,1
0,1,1,0,152.0,112,2,32236.0,0,0
1,0,0,1,26.0,169,0,51250.0,0,1
0,0,0,1,124.0,146,2,45836.0,0,1
1,1,1,0,152.0,119,2,32215.0,0,0
1,0,0,1,124.0,259,0,30114.0,0,1
0,1,1,0,152.0,151,2,32938.0,0,0
0,1,1,0,152.0,12,2,27391.0,0,0
0,0,1,0,160.0,223,2,29413.0,0,0
0,1,1,0,152.0,28,2,27619.0,0,0
1,0,0,1,26.0,140,0,33786.0,0,1
0,1,1,0,152.0,226,2,31435.0,2,0
0,0,0,1,26.0,85,0,39549.0,0,1
0,1,1,0,152.0,50,2,28589.0,2,0
0,1,1,0,152.0,73,2,25134.0,2,0
1,0,0,1,26.0,190,0,52782.0,2,1
0,0,0,1,26.0,290,0,37791.0,0,1
1,1,1,0,152.0,195,2,28523.0,0,0
0,0,1,1,160.0,188,2,29102.0,2,0
0,1,1,0,152.0,115,2,28066.0,2,0
1,1,1,0,160.0,91,2,29724.0,0,0
1,1,1,0,152.0,299,2,26765.0,0,0
1,1,1,0,152.0,172,2,27653.0,2,0
0,1,0,0,160.0,291,0,29086.0,0,0
0,1,1,0,160.0,199,2,29488.0,0,0
1,0,0,1,124.0,57,0,29316.0,0,1
1,0,0,1,26.0,293,0,2630.0,2,1
1,0,0,1,156.0,224,0,2630.0,2,1
1,1,0,0,26.0,255,0,27828.0,2,0
0,0,0,1,26.0,48,0,40196.0,0,1
1,0,2,1,25.0,248,0,61800.375,0,1
0,1,0,0,125.0,64,0,29395.0,0,0
0,0,0,1,26.0,26,0,19421.0,0,1
0,0,0,1,13.0,202,1,32026.0,0,1
0,0,0,1,157.0,155,0,2630.0,0,1
0,1,1,0,152.0,226,2,26932.0,0,0
1,0,0,1,26.0,137,0,24208.0,2,1
0,1,1,0,152.0,110,2,28039.0,2,0
0,0,0,1,124.0,124,0,24880.0,2,1
1,0,1,1,152.0,114,2,31763.0,0,0
1,0,0,1,154.0,187,0,26284.0,0,0
0,0,2,1,122.0,64,0,42988.0,0,1
1,0,1,1,26.0,64,0,37373.0,2,1
0,0,0,1,124.0,164,1,25725.0,0,0
0,0,0,1,124.0,180,0,51813.0,0,1
1,0,0,1,26.0,136,0,47592.0,0,1
1,1,1,0,152.0,286,2,26083.0,0,0
1,0,1,1,124.0,242,0,38332.0,0,1
0,0,1,1,152.0,32,2,31210.0,2,0
1,0,0,1,26.0,257,0,28032.0,0,0
0,1,1,0,152.0,222,2,30162.0,1,0
0,0,1,0,152.0,160,2,26532.0,2,0
0,0,1,1,154.0,125,0,23963.0,2,1
0,0,1,1,152.0,188,2,29766.0,0,0
1,0,0,1,45.0,35,0,23662.0,0,1
1,0,0,1,124.0,187,0,17901.0,0,1
0,0,0,0,152.0,128,0,30847.0,0,0
0,0,0,1,124.0,43,0,25781.0,0,0
0,1,1,0,152.0,13,2,29921.0,0,0
0,0,0,1,26.0,236,1,22956.0,2,1
0,0,0,1,155.0,25,0,25187.0,0,1
1,1,1,0,152.0,56,2,26148.0,0,0
0,1,1,0,152.0,152,2,28154.0,0,0
0,0,0,1,26.0,126,0,42447.0,0,1
0,0,0,1,13.0,216,0,50217.0,0,1
1,1,1,0,151.0,86,2,28652.0,2,0
0,0,1,0,152.0,235,2,32397.0,1,0
1,0,0,1,156.0,56,0,2630.0,0,1
1,0,0,1,157.0,230,0,2630.0,0,1
1,1,0,0,122.0,216,1,27170.0,0,0
0,1,1,0,152.0,208,2,27327.0,0,0
1,0,0,1,124.0,82,0,25738.0,0,1
1,0,0,1,26.0,42,0,28913.0,0,1
0,0,2,1,26.0,37,0,35323.0,0,1
1,1,1,0,152.0,240,2,32229.0,0,0
1,0,0,1,124.0,272,1,54157.0,0,1
1,1,1,0,152.0,49,2,28905.0,2,0
1,1,1,0,160.0,224,2,30611.0,0,0
1,0,0,1,124.0,54,0,40046.0,2,1
0,0,0,1,124.0,261,0,38665.0,0,1
1,0,0,1,156.0,50,0,2630.0,0,1
1,1,1,0,160.0,120,2,26946.0,2,0
1,0,0,0,124.0,86,0,31116.0,0,0
1,0,0,1,124.0,283,0,28658.0,0,1
0,0,0,1,26.0,229,0,30526.0,0,1
0,0,0,1,124.0,27,0,32768.0,2,0
1,0,0,1,154.0,251,2,34133.0,0,1
1,0,0,1,122.0,178,1,61305.0,0,1
1,1,1,0,152.0,127,2,26235.0,0,0
0,0,0,1,124.0,99,2,18351.0,2,1
1,0,0,0,124.0,165,0,25268.0,0,1
0,0,1,0,152.0,211,2,30226.0,0,0
0,1,1,0,152.0,160,2,29982.0,0,0
0,0,1,1,152.0,137,2,29202.0,2,0
1,0,1,0,152.0,29,2,30515.0,2,1
0,0,1,1,163.0,279,0,37069.0,0,1
1,0,0,1,124.0,133,0,37559.0,0,1
0,0,1,1,152.0,90,2,32219.0,0,1
0,0,0,1,52.0,133,0,32419.0,0,0
0,1,1,0,152.0,275,2,26081.0,2,0
0,0,0,1,157.0,102,0,25675.0,0,1
1,1,1,0,152.0,98,2,32792.0,1,0
0,1,1,0,152.0,224,2,30211.0,0,0
1,0,0,1,124.0,286,0,30806.0,0,1
1,0,2,1,26.0,250,0,2630.0,0,1
0,0,0,1,26.0,172,0,2630.0,2,1
1,0,0,1,124.0,247,0,2630.0,0,1
1,1,1,0,152.0,79,2,32694.0,2,0
0,0,0,1,8.0,246,1,27853.0,0,0
0,1,1,0,152.0,288,2,31454.0,0,0
1,0,0,1,26.0,221,0,55497.0,0,1
1,0,0,1,157.0,175,0,2630.0,0,1
0,0,1,1,152.0,169,2,32979.0,2,1
1,0,0,1,26.0,106,0,29751.0,0,0
0,1,1,0,152.0,252,2,26494.0,2,0
1,0,0,1,124.0,32,0,36840.0,0,1
0,1,1,0,152.0,137,2,30100.0,2,0
1,1,1,0,152.0,124,2,26335.0,0,0
0,1,1,0,152.0,94,2,28568.0,0,0
0,1,1,0,152.0,225,2,26630.0,2,0
0,0,0,1,157.0,276,0,2630.0,0,1
0,0,1,1,152.0,59,2,28516.0,2,0
1,1,1,0,152.0,292,2,30682.0,2,0
1,1,1,0,152.0,271,2,30552.0,0,0
1,0,0,1,26.0,284,0,33720.0,0,1
1,1,1,0,152.0,195,2,31991.0,2,0
0,0,1,1,152.0,270,2,31215.0,2,0
0,0,0,1,31.0,263,0,32448.0,1,1
1,0,0,1,124.0,64,0,26411.0,2,1
0,1,1,0,152.0,19,2,28293.0,0,0
0,1,1,0,152.0,84,2,25505.0,2,0
0,1,1,0,160.0,251,2,31469.0,0,0
1,1,1,0,152.0,70,2,27758.0,2,0
0,0,0,1,26.0,129,0,28484.0,0,0
1,0,1,1,124.0,109,0,36644.0,0,1
1,0,0,1,26.0,225,0,2630.0,2,1
0,1,1,0,152.0,173,2,26106.0,2,0
1,0,0,1,124.0,275,0,2630.0,0,1
1,0,1,1,151.0,154,2,20793.0,2,1
0,0,0,1,124.0,121,0,43045.0,0,1
1,0,0,1,26.0,238,0,59044.0,0,1
1,1,1,0,152.0,31,2,31022.0,0,0
0,1,1,0,152.0,54,2,32141.0,0,0
1,1,0,0,26.0,93,1,28244.0,2,0
0,1,1,0,152.0,176,2,28464.0,0,0
0,1,1,0,152.0,222,2,30513.0,0,0
1,0,0,1,124.0,283,0,26195.0,0,1
0,1,1,0,152.0,248,2,27137.0,2,0
0,0,0,1,152.0,44,0,42255.0,0,1
1,0,0,1,26.0,141,0,52074.0,0,1
1,0,0,1,156.0,177,2,2630.0,0,1
0,1,1,0,152.0,36,2,29389.0,2,0
1,0,0,1,26.0,224,0,2630.0,0,1
0,0,0,1,157.0,23,0,21568.0,0,1
0,0,1,1,26.0,166,2,47437.0,0,1
1,0,1,1,160.0,147,2,30004.0,0,0
0,1,0,0,18.0,14,0,28838.0,0,0
1,0,0,1,122.0,259,0,23878.0,0,1
1,0,1,1,152.0,213,2,41651.0,2,1
0,0,1,1,26.0,95,0,61800.375,0,1
1,0,0,0,152.0,227,0,25247.0,0,0
1,0,0,1,124.0,66,0,33195.0,0,1
0,0,0,1,26.0,49,0,26478.0,2,1
1,0,2,1,13.0,217,0,51410.0,0,1
0,1,1,0,152.0,234,2,26818.0,1,0
1,0,0,1,124.0,63,1,23145.0,2,1
0,0,0,1,26.0,235,0,22582.0,2,1
1,0,0,1,7.0,185,0,43384.0,0,1
1,0,0,1,124.0,215,0,48627.0,0,1
